age,bigram_freq,concreteness,word_freq,Initial,diversity,letters,subject,sex,item,correct,response_time,trans_prob
48,383,4.04,17309,about,1217,5,24,1,eight,1,613,0.001943018
48,,,0,nacarat,,,24,1,salst,1,530,0
48,84,4.44,5518,sickle,1,4,24,1,cell,1,1841,0.509090909
48,,,0,total,,,24,1,figrue,1,1483,0
48,363,2.07,5898,clearly,215,7,24,1,defined,1,995,0.023649749
48,,,0,wanker,,,24,1,aawy,1,944,0
48,,,0,worldly,,,24,1,piont,1,1230,0
48,11,4.68,14104,musket,1,4,24,1,fire,0,1537,0.183333333
48,32,4.77,4096,sinker,1,5,24,1,plate,0,632,0.470588235
48,,,0,about,,,24,1,nsoe,1,676,0
48,11,3.78,16465,croquet,1,4,24,1,club,1,798,0.076923077
48,,,0,uniped,,,24,1,dsah,1,626,0
48,22,3.3,49385,from,3081,6,24,1,number,1,635,5.31999E-05
48,19,4.26,10142,worldly,1,5,24,1,goods,1,918,0.076305221
48,,,0,ratite,,,24,1,cirsp,1,628,0
48,151,2.24,5218,will,1128,4,24,1,gain,1,558,0.000593166
48,,,0,runny,,,24,1,scorll,1,2858,0
48,47,3.66,6325,common,269,6,24,1,object,1,860,0.002575484
48,11,4.77,16200,hallowed,1,6,24,1,ground,1,1885,0.083333333
48,,,0,living,,,24,1,clel,1,647,0
48,0,4.61,196,logomachy,#N/A,4,24,1,soot,0,578,0
48,,,0,from,,,24,1,godl,1,751,0
48,,,0,must,,,24,1,efefct,1,773,0
48,0,4.4,606,crotch,#N/A,6,24,1,sewing,1,699,0
48,230,2.37,27813,must,448,4,24,1,keep,1,708,0.00316931
48,,,0,crotch,,,24,1,sewnig,1,860,0
48,,,0,omophagy,,,24,1,sihg,1,524,0
48,0,3.39,758,uniped,#N/A,4,24,1,dash,0,956,0
48,,,0,just,,,24,1,deisgn,0,651,0
48,0,4.07,428,panurgic,#N/A,4,24,1,stab,0,771,0
48,,,0,logomachy,,,24,1,soto,1,793,0
48,,,0,jumentous,,,24,1,tiol,1,669,0
48,,,0,spent,,,24,1,godos,1,675,0
48,0,4.47,431,screwy,#N/A,4,24,1,kits,0,587,0
48,,,0,clearly,,,24,1,graet,1,710,0
48,,,0,screwy,,,24,1,kist,1,479,0
48,0,3.69,798,ratite,#N/A,5,24,1,crisp,0,656,0
48,37,3,9518,research,284,8,24,1,campaign,1,666,0.001370777
48,,,0,hallowed,,,24,1,agll,1,977,0
48,,,0,crusty,,,24,1,haed,1,783,0
48,,,0,lagging,,,24,1,yrads,1,626,0
48,11,3.63,17613,ghostly,1,6,24,1,figure,1,1724,0.042307692
48,,,0,very,,,24,1,braed,1,1404,0
48,107,2.08,7763,heart,120,7,24,1,failure,1,823,0.007792019
48,239,2.86,13265,living,154,5,24,1,alone,1,569,0.014930035
48,,,0,common,,,24,1,gruond,1,885,0
48,,,0,cadence,,,24,1,nihgt,1,1125,0
48,,,0,solander,,,24,1,darw,1,781,0
48,0,3.72,35144,labarum,#N/A,4,24,1,area,0,817,0
48,48,4.25,8938,support,208,7,24,1,machine,1,598,0.001608849
48,50,1.89,11494,spent,100,6,24,1,nearly,1,2223,0.004243041
48,,,0,martlet,,,24,1,perss,1,537,0
48,11,4.07,3316,dimmer,2,6,24,1,switch,1,2042,0.150684932
48,0,3.97,7398,solander,#N/A,4,24,1,draw,0,1115,0
48,0,3.28,35758,zoolatry,#N/A,8,24,1,business,0,915,0
48,0,4.89,406,nacarat,#N/A,5,24,1,salts,0,561,0
48,0,4.46,1183,thurifer,#N/A,4,24,1,bile,0,507,0
48,,,0,index,,,24,1,clsoed,1,858,0
48,,,0,wide,,,24,1,ragne,1,869,0
48,,,0,interest,,,24,1,aicd,1,805,0
48,,,0,cycle,,,24,1,fnud,1,713,0
48,,,0,armed,,,24,1,focres,0,562,0
48,,,0,hoax,,,24,1,laeyr,1,887,0
48,,,0,credit,,,24,1,crad,1,807,0
48,,,0,always,,,24,1,steret,1,730,0
48,,,0,trillion,,,24,1,accuont,1,721,0
48,,,0,stippled ,,,24,1,fcae,1,623,0
48,,,0,time,,,24,1,amry,1,767,0
48,,,0,date,,,24,1,awrad,0,691,0
48,,,0,geese,,,24,1,stlye,1,1552,0
48,,,0,many,,,24,1,dnoe,1,612,0
48,,,0,rethinks,,,24,1,acecpt,1,1024,0
48,,,0,award,,,24,1,tilte,1,628,0
48,,,0,slug,,,24,1,acecss,1,765,0
48,,,0,winds,,,24,1,acitve,1,1182,0
48,,,0,inner,,,24,1,ctiy,1,674,0
48,,,0,before,,,24,1,grwoth,1,686,0
48,,,0,bloody,,,24,1,hlel,1,758,0
48,,,0,markup,,,24,1,wrie,1,769,0
48,,,0,systems,,,24,1,acutal,1,950,0
48,,,0,faith,,,24,1,acorss,1,820,0
48,,,0,daily,,,24,1,psot,1,551,0
48,,,0,puck,,,24,1,tiems,1,653,0
48,,,0,local,,,24,1,chidlren,1,839,0
48,,,0,vexes,,,24,1,lanugage,1,857,0
48,,,0,cash,,,24,1,folw,1,682,0
48,,,0,other,,,24,1,hnad,1,576,0
48,,,0,gunboat,,,24,1,absnece,1,571,0
48,,,0,building,,,24,1,abvoe,1,681,0
48,,,0,rustic,,,24,1,thnig,1,802,0
48,,,0,abase,,,24,1,clal,1,724,0
48,,,0,case,,,24,1,unoin,1,683,0
48,,,0,really,,,24,1,rian,1,964,0
48,,,0,craggy,,,24,1,watse,1,675,0
48,,,0,oaken,,,24,1,fiar,1,651,0
48,,,0,slush,,,24,1,pratcice,0,690,0
48,,,0,briskly,,,24,1,albe,1,874,0
48,,,0,second,,,24,1,hlaf,1,634,0
48,,,0,enforced,,,24,1,fvie,1,637,0
48,,,0,last,,,24,1,nihgt,1,712,0
48,,,0,shot,,,24,1,daed,1,576,0
48,,,0,make,,,24,1,srue,1,599,0
48,,,0,fleet,,,24,1,adivce,1,1450,0
48,,,0,hostile,,,24,1,rnik,1,734,0
48,,,0,chilli,,,24,1,acll,1,594,0
48,,,0,people,,,24,1,numebr,1,744,0
48,,,0,barbed,,,24,1,folor,1,623,0
48,,,0,darn,,,24,1,agered,1,664,0
48,,,0,rugby,,,24,1,stgae,1,517,0
48,,,0,chow,,,24,1,trdae,1,610,0
48,,,0,canned,,,24,1,aggs,1,831,0
48,,,0,lifer ,,,24,1,hgus,1,454,0
48,,,0,recede,,,24,1,scoks,1,573,0
48,,,0,acid,,,24,1,adedd,1,615,0
48,,,0,ozone,,,24,1,acheive,0,1384,0
48,,,0,rapid,,,24,1,sprnig,1,771,0
48,,,0,ski,,,24,1,aicrraft,1,1075,0
48,,,0,good,,,24,1,adavnce,1,906,0
48,,,0,fifty,,,24,1,afarid,1,714,0
48,,,0,secret,,,24,1,whsoe,1,594,0
48,,,0,want,,,24,1,scayl,1,633,0
48,,,0,drubs,,,24,1,nugde,1,451,0
48,,,0,glide,,,24,1,dorop,1,569,0
48,,,0,reaches,,,24,1,timesr,1,651,0
48,,,0,fart,,,24,1,ocurse,1,832,0
48,,,0,berate,,,24,1,ivnolved,1,802,0
48,,,0,coiled,,,24,1,shrot,1,1074,0
48,,,0,less,,,24,1,fuond,1,634,0
48,,,0,funny,,,24,1,adlut,1,773,0
48,,,0,oval,,,24,1,hispter,1,697,0
48,,,0,have,,,24,1,sihgt,1,570,0
48,,,0,their,,,24,1,fodo,1,632,0
48,,,0,way,,,24,1,agere,1,856,0
48,,,0,recent,,,24,1,adrdess,1,810,0
48,,,0,snuffles,,,24,1,moedl,1,618,0
48,,,0,year,,,24,1,hunderd,0,596,0
48,,,0,bile,,,24,1,ptah,1,560,0
48,,,0,give,,,24,1,langugae,0,1070,0
48,,,0,eighth,,,24,1,atcion,1,838,0
48,,,0,gimlet,,,24,1,coidng,1,537,0
48,,,0,large,,,24,1,wtis,1,552,0
48,,,0,meet,,,24,1,ogne,1,532,0
48,,,0,quickly,,,24,1,allwo,1,548,0
48,,,0,tides,,,24,1,muave,1,522,0
48,,,0,toxic,,,24,1,tset,1,571,0
48,,,0,pelvic,,,24,1,strete,1,594,0
48,,,0,larval,,,24,1,ofod,1,639,0
47,,,0,rapid,,,25,1,sprnig,0,3000,0
47,,,0,reaches,,,25,1,timesr,1,619,0
47,,,0,people,,,25,1,numebr,1,534,0
47,,,0,darn,,,25,1,agered,1,149,0
47,,,0,larval,,,25,1,ofod,1,48,0
47,,,0,snuffles,,,25,1,moedl,1,849,0
47,,,0,gimlet,,,25,1,coidng,1,90,0
47,,,0,toxic,,,25,1,tset,1,713,0
47,,,0,have,,,25,1,sihgt,1,575,0
47,,,0,meet,,,25,1,ogne,1,528,0
47,,,0,fart,,,25,1,ocurse,1,559,0
47,,,0,rugby,,,25,1,stgae,1,909,0
47,,,0,bile,,,25,1,ptah,0,508,0
47,,,0,coiled,,,25,1,shrot,1,262,0
47,,,0,oval,,,25,1,hispter,1,798,0
47,,,0,less,,,25,1,fuond,1,626,0
47,,,0,good,,,25,1,adavnce,0,1015,0
47,,,0,eighth,,,25,1,atcion,0,942,0
47,,,0,chow,,,25,1,trdae,1,616,0
47,,,0,way,,,25,1,agere,1,642,0
47,,,0,want,,,25,1,scayl,1,701,0
47,,,0,fifty,,,25,1,afarid,0,152,0
47,,,0,give,,,25,1,langugae,0,710,0
47,,,0,large,,,25,1,wtis,1,1278,0
47,,,0,fleet,,,25,1,adivce,0,973,0
47,,,0,quickly,,,25,1,allwo,1,1329,0
47,,,0,glide,,,25,1,dorop,1,753,0
47,,,0,year,,,25,1,hunderd,0,868,0
47,,,0,barbed,,,25,1,folor,1,794,0
47,,,0,canned,,,25,1,aggs,1,1477,0
47,,,0,hostile,,,25,1,rnik,1,829,0
47,,,0,pelvic,,,25,1,strete,1,2037,0
47,,,0,funny,,,25,1,adlut,0,3000,0
47,,,0,their,,,25,1,fodo,0,1476,0
47,,,0,acid,,,25,1,adedd,1,1073,0
47,,,0,tides,,,25,1,muave,1,761,0
47,,,0,chilli,,,25,1,acll,1,670,0
47,,,0,drubs,,,25,1,nugde,0,3000,0
47,,,0,recent,,,25,1,adrdess,1,2096,0
47,,,0,secret,,,25,1,whsoe,1,783,0
47,,,0,ozone,,,25,1,acheive,0,733,0
47,,,0,lifer ,,,25,1,hgus,1,722,0
47,,,0,recede,,,25,1,scoks,1,937,0
47,,,0,ski,,,25,1,aicrraft,1,2630,0
47,,,0,berate,,,25,1,ivnolved,0,3000,0
47,,,0,should,,,25,1,baer,1,1038,0
47,73,5,9070,little,828,4,25,1,baby,1,648,0.00151764
47,34,3.7,47089,loony,1,4,25,1,left,1,577,0.225165563
47,,,0,sweeper,,,25,1,gian,1,972,0
47,,,0,first,,,25,1,anunal,0,1099,0
47,,,0,panics,,,25,1,gruop,1,675,0
47,35,3.3,49385,with,4777,6,25,1,number,1,522,5.36769E-05
47,,,0,will,,,25,1,appael,0,713,0
47,11,4.7,487,volt,1,5,25,1,meter,1,737,0.0859375
47,,,0,curd,,,25,1,failrue,0,1990,0
47,0,3.52,39112,fipple,#N/A,5,25,1,state,1,745,0
47,16,3.7,3755,musty,2,5,25,1,smell,1,463,0.113475177
47,,,0,miaow,,,25,1,semll,0,592,0
47,0,4.82,3678,panics,#N/A,5,25,1,yards,1,653,0
47,117,1.73,11002,will,1128,6,25,1,appeal,1,662,0.000459606
47,,,0,beady,,,25,1,insdie,1,2033,0
47,,,0,research,,,25,1,alnog,1,930,0
47,47,3.66,6325,common,269,6,25,1,object,1,814,0.002575484
47,,,0,lentil,,,25,1,alnoe,1,738,0
47,,,0,hodiernal ,,,25,1,aronud,1,2440,0
47,,,0,shitty,,,25,1,durm,1,1673,0
47,0,4.11,214,deedy,#N/A,6,25,1,scroll,1,665,0
47,0,3.07,475,abaya,#N/A,6,25,1,digest,1,1779,0
47,,,0,musty,,,25,1,mahcine,1,991,0
47,19,4.8,3324,septic,2,4,25,1,tank,1,681,0.208791209
47,125,4.88,5799,should,564,4,25,1,bear,1,1026,0.001123727
47,12,2.94,44674,sweeper,1,6,25,1,system,1,701,0.078947368
47,367,3.48,48651,that,5217,5,25,1,place,1,469,0.000329035
47,0,3.11,5268,hodiernal ,#N/A,4,25,1,lies,1,677,0
47,10,4.7,2589,curd,1,6,25,1,cheese,1,542,0.097087379
47,0,2.6,1150,inunct,#N/A,4,25,1,gall,1,523,0
47,,,0,your,,,25,1,anwser,0,3000,0
47,10,4.96,985,snare,1,4,25,1,drum,1,640,0.104166667
47,,,0,inunct,,,25,1,rdue,1,1115,0
47,0,4.75,37906,benthos,#N/A,4,25,1,head,1,640,0
47,,,0,they,,,25,1,baet,1,619,0
47,,,0,canorous,,,25,1,corenr,0,806,0
47,,,0,would,,,25,1,appaer,0,568,0
47,10,4.72,1353,lentil,1,4,25,1,soup,1,709,0.3125
47,1071,3.13,10914,would,1036,6,25,1,appear,1,1034,0.004196741
47,84,2.04,5083,this,2909,7,25,1,ancient,0,1670,0.000181331
47,10,4.12,41547,polyp,1,5,25,1,group,1,659,0.113636364
47,,,0,polyp,,,25,1,egiht,1,875,0
47,,,0,volt,,,25,1,deifned,0,1131,0
47,0,4.52,36529,shitty,#N/A,5,25,1,night,1,512,0
47,0,3.39,40274,miaow,#N/A,5,25,1,point,1,543,0
47,0,4.15,516,cadged,#N/A,4,25,1,limp,0,876,0
47,,,0,behave ,,,25,1,suop,1,1164,0
47,,,0,shady,,,25,1,depe,1,642,0
47,12,5,1021,gilded,2,4,25,1,cage,1,601,0.041522491
47,256,2.89,14421,your,1871,6,25,1,answer,1,532,0.001850553
47,,,0,blotter,,,25,1,sesne,1,1314,0
47,,,0,gilded,,,25,1,objetc,0,769,0
47,,,0,this,,,25,1,anicent,0,1445,0
47,,,0,deedy,,,25,1,meetr,1,863,0
47,21,4.85,29706,beady,2,4,25,1,eyes,1,607,0.375
47,72,1.96,45286,revolve,1,6,25,1,around,1,667,0.566929134
47,64,2.61,21935,strict,38,5,25,1,sense,1,627,0.030932818
47,,,0,loony,,,25,1,numebr,1,990,0
47,,,0,plate,,,25,1,cgae,0,681,0
47,,,0,benthos,,,25,1,letf,1,2018,0
47,0,4.9,710,canorous,#N/A,4,25,1,pony,1,772,0
47,12,2.52,985,downright,2,4,25,1,rude,1,761,0.043010753
47,,,0,effable,,,25,1,chesee,0,686,0
47,600,1.66,31588,were,2752,6,25,1,almost,1,1046,0.001858552
47,,,0,septic,,,25,1,ekep,1,688,0
47,,,0,little,,,25,1,bbay,1,983,0
47,12,4.61,7500,shady,1,6,25,1,corner,1,913,0.043478261
47,,,0,cell,,,25,1,swtich,1,864,0
47,186,2.38,22864,even,541,5,25,1,among,1,1122,0.002580574
47,0,3.79,5957,effable,#N/A,4,25,1,heat,1,663,0
47,,,0,downright,,,25,1,nealry,1,1681,0
47,768,2.74,15429,certain,300,6,25,1,amount,1,738,0.0355046
47,226,3.97,5675,they,1616,4,25,1,beat,1,503,0.000521368
47,,,0,glabrous,,,25,1,eeys,1,743,0
47,0,3.86,468,glabrous,#N/A,4,25,1,tuck,1,1181,0
47,,,0,certain,,,25,1,amuont,1,1009,0
47,,,0,cadged,,,25,1,takn,1,107,0
47,0,4.12,41547,blotter,#N/A,5,25,1,group,1,635,0
47,,,0,even,,,25,1,aomng,1,757,0
47,,,0,snare,,,25,1,ahppen,1,1002,0
47,,,0,with,,,25,1,nubmer,0,662,0
47,0,4.71,3821,behave ,#N/A,3,25,1,pub,1,637,0
47,,,0,abaya,,,25,1,pian,1,631,0
47,375,2.14,19335,came,171,5,25,1,along,1,687,0.007949631
47,,,0,strict,,,25,1,campiagn,1,2439,0
47,,,0,fipple,,,25,1,ssytem,1,602,0
47,,,0,that,,,25,1,palce,1,2565,0
47,67,1.78,8154,first,1261,6,25,1,annual,1,1729,0.000564448
47,,,0,revolve,,,25,1,lakc,1,640,0
47,,,0,whacking,,,25,1,pnoy,1,1080,0
47,10,3.27,12939,cadence,1,6,25,1,design,1,783,0.192307692
47,,,0,will,,,25,1,pltae,1,691,0
47,0,4.89,406,nacarat,#N/A,5,25,1,salts,1,779,0
47,,,0,sickle,,,25,1,sttae,1,560,0
47,,,0,runny,,,25,1,scorll,1,1243,0
47,,,0,cadence,,,25,1,nihgt,1,717,0
47,11,4.68,14104,musket,1,4,25,1,fire,1,740,0.183333333
47,,,0,research,,,25,1,swtich,1,2186,0
47,,,0,wanker,,,25,1,aawy,1,676,0
47,,,0,labarum,,,25,1,arae,1,590,0
47,,,0,living,,,25,1,clel,1,488,0
47,32,4.77,4096,sinker,1,5,25,1,plate,0,600,0.470588235
47,50,1.89,11494,spent,100,6,25,1,nearly,0,786,0.004243041
47,33,4.89,4337,runny,1,4,25,1,nose,0,517,0.358695652
47,0,2.23,38747,wanker,#N/A,4,25,1,away,1,693,0
47,,,0,solander,,,25,1,darw,1,1212,0
47,0,4.47,431,screwy,#N/A,4,25,1,kits,0,3000,0
47,,,0,about,,,25,1,nsoe,1,2409,0
47,,,0,hallowed,,,25,1,agll,1,733,0
47,239,2.86,13265,living,154,5,25,1,alone,0,3000,0.014930035
47,,,0,common,,,25,1,gruond,0,3000,0
47,,,0,total,,,25,1,figrue,1,1610,0
47,363,2.07,5898,clearly,215,7,25,1,defined,1,1004,0.023649749
47,0,3.69,798,ratite,#N/A,5,25,1,crisp,1,887,0
47,0,4.46,1183,thurifer,#N/A,4,25,1,bile,1,1047,0
47,,,0,from,,,25,1,godl,1,705,0
47,,,0,worldly,,,25,1,piont,1,889,0
47,,,0,uniped,,,25,1,dsah,1,586,0
47,,,0,jumentous,,,25,1,tiol,1,549,0
47,,,0,panurgic,,,25,1,satb,1,1091,0
47,49,3.48,23698,lagging,1,6,25,1,behind,1,730,0.494949495
47,0,3.28,35758,zoolatry,#N/A,8,25,1,business,1,800,0
47,,,0,screwy,,,25,1,kist,1,1137,0
47,19,4.26,10142,worldly,1,5,25,1,goods,1,599,0.076305221
47,,,0,logomachy,,,25,1,soto,1,707,0
47,,,0,heart,,,25,1,behnid,1,1609,0
47,48,4.25,8938,support,208,7,25,1,machine,1,874,0.001608849
47,0,3.39,758,uniped,#N/A,4,25,1,dash,0,634,0
47,12,1.81,45217,whacking,1,5,25,1,great,1,596,0.279069767
47,,,0,croquet,,,25,1,pbu,1,1280,0
47,,,0,thurifer,,,25,1,blie,1,1743,0
47,350,1.78,8760,could,790,6,25,1,happen,1,541,0.002078484
47,47,3.66,6325,common,269,6,25,1,object,1,698,0.002575484
47,0,4.07,428,panurgic,#N/A,4,25,1,stab,1,1025,0
47,190,3.67,14309,just,895,6,25,1,inside,1,619,0.001466615
47,,,0,carat,,,25,1,gruop,1,679,0
47,,,0,clearly,,,25,1,graet,1,720,0
47,,,0,omophagy,,,25,1,sihg,1,582,0
47,383,4.04,17309,about,1217,5,25,1,eight,1,611,0.001943018
47,,,0,dimmer,,,25,1,digets,0,1741,0
47,,,0,support,,,25,1,frie,1,891,0
47,0,3.97,7398,solander,#N/A,4,25,1,draw,1,602,0
47,,,0,marbled,,,25,1,tcuk,1,597,0
47,,,0,musket,,,25,1,leis,1,1121,0
47,0,2.67,182,jumentous,#N/A,4,25,1,toil,1,885,0
47,,,0,nacarat,,,25,1,salst,0,1734,0
47,,,0,lagging,,,25,1,yrads,1,821,0
47,0,3.9,13115,martlet,#N/A,5,25,1,press,1,552,0
47,,,0,martlet,,,25,1,perss,1,740,0
47,0,3.89,1171,omophagy,#N/A,4,25,1,sigh,1,522,0
47,37,3,9518,research,284,8,25,1,campaign,1,967,0.001370777
47,,,0,ratite,,,25,1,cirsp,1,772,0
47,0,4.4,606,crotch,#N/A,6,25,1,sewing,1,874,0
47,,,0,very,,,25,1,braed,1,794,0
47,,,0,crusty,,,25,1,haed,1,638,0
47,,,0,spent,,,25,1,godos,1,728,0
47,,,0,zoolatry,,,25,1,buisness,0,1214,0
47,84,4.44,5518,sickle,1,4,25,1,cell,1,562,0.509090909
47,11,3.78,16465,croquet,1,4,25,1,club,1,640,0.076923077
47,71,4.81,7792,carat,1,4,25,1,gold,1,491,0.496503497
47,0,3.72,35144,labarum,#N/A,4,25,1,area,1,667,0
47,230,2.37,27813,must,448,4,25,1,keep,1,465,0.00316931
47,,,0,just,,,25,1,deisgn,0,819,0
47,80,2.04,10068,total,261,4,25,1,lack,1,548,0.004553734
47,,,0,ghostly,,,25,1,lmip,1,609,0
47,,,0,must,,,25,1,efefct,1,939,0
47,0,4.61,196,logomachy,#N/A,4,25,1,soot,1,1913,0
47,10,1.8,23361,marbled,1,6,25,1,effect,1,736,0.091743119
47,22,3.3,49385,from,3081,6,25,1,number,1,630,5.31999E-05
47,,,0,sinker,,,25,1,haet,1,561,0
47,11,4.07,3316,dimmer,2,6,25,1,switch,1,670,0.150684932
47,,,0,crotch,,,25,1,sewnig,1,1798,0
47,146,3.38,10700,very,987,4,25,1,deep,1,530,0.001186153
47,11,3.63,17613,ghostly,1,6,25,1,figure,1,673,0.042307692
47,,,0,could,,,25,1,culb,0,1275,0
47,107,2.08,7763,heart,120,7,25,1,failure,0,1787,0.007792019
47,37,4.92,3770,crusty,1,5,25,1,bread,1,456,0.253424658
47,151,2.24,5218,will,1128,4,25,1,gain,1,647,0.000593166
47,11,4.77,16200,hallowed,1,6,25,1,ground,1,496,0.083333333
51,,,0,last,,,26,0,nihgt,0,842,0
51,,,0,second,,,26,0,hlaf,1,875,0
51,,,0,geese,,,26,0,stlye,0,1029,0
51,,,0,faith,,,26,0,acorss,0,1006,0
51,,,0,armed,,,26,0,focres,0,841,0
51,,,0,interest,,,26,0,aicd,1,1121,0
51,,,0,rustic,,,26,0,thnig,1,1013,0
51,,,0,oaken,,,26,0,fiar,0,1264,0
51,,,0,daily,,,26,0,psot,1,985,0
51,,,0,hoax,,,26,0,laeyr,1,1400,0
51,,,0,systems,,,26,0,acutal,0,1363,0
51,,,0,vexes,,,26,0,lanugage,0,1232,0
51,,,0,markup,,,26,0,wrie,1,1155,0
51,,,0,really,,,26,0,rian,0,1333,0
51,,,0,gunboat,,,26,0,absnece,1,1983,0
51,,,0,index,,,26,0,clsoed,1,1115,0
51,,,0,wide,,,26,0,ragne,1,982,0
51,,,0,bloody,,,26,0,hlel,1,848,0
51,,,0,inner,,,26,0,ctiy,1,931,0
51,,,0,other,,,26,0,hnad,1,752,0
51,,,0,before,,,26,0,grwoth,1,806,0
51,,,0,always,,,26,0,steret,1,1061,0
51,,,0,rethinks,,,26,0,acecpt,0,1504,0
51,,,0,award,,,26,0,tilte,1,1064,0
51,,,0,cycle,,,26,0,fnud,1,831,0
51,,,0,abase,,,26,0,clal,1,1122,0
51,,,0,shot,,,26,0,daed,1,855,0
51,,,0,craggy,,,26,0,watse,1,840,0
51,,,0,briskly,,,26,0,albe,0,1512,0
51,,,0,cash,,,26,0,folw,1,863,0
51,,,0,credit,,,26,0,crad,1,1252,0
51,,,0,stippled ,,,26,0,fcae,1,852,0
51,,,0,make,,,26,0,srue,1,838,0
51,,,0,date,,,26,0,awrad,1,1025,0
51,,,0,time,,,26,0,amry,0,869,0
51,,,0,slug,,,26,0,acecss,1,1833,0
51,,,0,enforced,,,26,0,fvie,1,930,0
51,,,0,winds,,,26,0,acitve,0,944,0
51,,,0,case,,,26,0,unoin,1,1414,0
51,,,0,slush,,,26,0,pratcice,0,1470,0
51,,,0,many,,,26,0,dnoe,1,871,0
51,,,0,local,,,26,0,chidlren,0,1461,0
51,,,0,building,,,26,0,abvoe,1,1102,0
51,,,0,trillion,,,26,0,accuont,1,2001,0
51,,,0,puck,,,26,0,tiems,1,1236,0
51,,,0,large,,,26,0,wtis,1,847,0
51,,,0,snuffles,,,26,0,moedl,1,1103,0
51,,,0,drubs,,,26,0,nugde,0,1298,0
51,,,0,reaches,,,26,0,timesr,1,2018,0
51,,,0,quickly,,,26,0,allwo,1,1050,0
51,,,0,oval,,,26,0,hispter,1,933,0
51,,,0,want,,,26,0,scayl,0,1939,0
51,,,0,fleet,,,26,0,adivce,0,980,0
51,,,0,secret,,,26,0,whsoe,1,772,0
51,,,0,bile,,,26,0,ptah,1,759,0
51,,,0,larval,,,26,0,ofod,1,651,0
51,,,0,pelvic,,,26,0,strete,1,1298,0
51,,,0,gimlet,,,26,0,coidng,1,1345,0
51,,,0,darn,,,26,0,agered,1,2382,0
51,,,0,hostile,,,26,0,rnik,1,895,0
51,,,0,recede,,,26,0,scoks,1,1215,0
51,,,0,glide,,,26,0,dorop,1,769,0
51,,,0,ski,,,26,0,aicrraft,1,1124,0
51,,,0,fart,,,26,0,ocurse,1,973,0
51,,,0,rugby,,,26,0,stgae,1,858,0
51,,,0,have,,,26,0,sihgt,0,2122,0
51,,,0,fifty,,,26,0,afarid,0,3001,0
51,,,0,meet,,,26,0,ogne,1,818,0
51,,,0,give,,,26,0,langugae,0,852,0
51,,,0,ozone,,,26,0,acheive,0,1813,0
51,,,0,lifer ,,,26,0,hgus,1,704,0
51,,,0,year,,,26,0,hunderd,0,984,0
51,,,0,people,,,26,0,numebr,0,963,0
51,,,0,chilli,,,26,0,acll,1,870,0
51,,,0,berate,,,26,0,ivnolved,0,1142,0
51,,,0,good,,,26,0,adavnce,1,2605,0
51,,,0,chow,,,26,0,trdae,1,804,0
51,,,0,rapid,,,26,0,sprnig,1,1123,0
51,,,0,toxic,,,26,0,tset,1,711,0
51,,,0,canned,,,26,0,aggs,1,1101,0
51,,,0,tides,,,26,0,muave,1,709,0
51,,,0,less,,,26,0,fuond,1,1069,0
51,,,0,funny,,,26,0,adlut,1,1085,0
51,,,0,their,,,26,0,fodo,1,632,0
51,,,0,recent,,,26,0,adrdess,1,1043,0
51,,,0,coiled,,,26,0,shrot,1,920,0
51,,,0,barbed,,,26,0,folor,1,1467,0
51,,,0,way,,,26,0,agere,1,1029,0
51,,,0,acid,,,26,0,adedd,1,1057,0
51,,,0,eighth,,,26,0,atcion,0,966,0
51,,,0,loony,,,26,0,numebr,0,696,0
51,21,4.85,29706,beady,2,4,26,0,eyes,1,801,0.375
51,,,0,canorous,,,26,0,corenr,1,998,0
51,,,0,panics,,,26,0,gruop,1,787,0
51,,,0,even,,,26,0,aomng,1,852,0
51,,,0,strict,,,26,0,campiagn,0,1781,0
51,10,4.12,41547,polyp,1,5,26,0,group,1,959,0.113636364
51,,,0,shitty,,,26,0,durm,1,796,0
51,0,4.52,36529,shitty,#N/A,5,26,0,night,1,625,0
51,,,0,shady,,,26,0,depe,1,682,0
51,0,4.15,516,cadged,#N/A,4,26,0,limp,1,1108,0
51,10,4.96,985,snare,1,4,26,0,drum,1,730,0.104166667
51,,,0,snare,,,26,0,ahppen,1,800,0
51,,,0,volt,,,26,0,deifned,1,1908,0
51,47,3.66,6325,common,269,6,26,0,object,1,779,0.002575484
51,64,2.61,21935,strict,38,5,26,0,sense,0,2143,0.030932818
51,,,0,septic,,,26,0,ekep,1,877,0
51,67,1.78,8154,first,1261,6,26,0,annual,1,798,0.000564448
51,,,0,they,,,26,0,baet,1,720,0
51,0,4.11,214,deedy,#N/A,6,26,0,scroll,1,824,0
51,0,3.11,5268,hodiernal ,#N/A,4,26,0,lies,1,2156,0
51,73,5,9070,little,828,4,26,0,baby,1,1225,0.00151764
51,,,0,behave ,,,26,0,suop,1,684,0
51,,,0,abaya,,,26,0,pian,1,1027,0
51,0,4.71,3821,behave ,#N/A,3,26,0,pub,1,1006,0
51,0,4.9,710,canorous,#N/A,4,26,0,pony,0,905,0
51,,,0,with,,,26,0,nubmer,0,697,0
51,0,3.86,468,glabrous,#N/A,4,26,0,tuck,1,2512,0
51,,,0,benthos,,,26,0,letf,1,1231,0
51,0,2.6,1150,inunct,#N/A,4,26,0,gall,0,1073,0
51,,,0,cadged,,,26,0,takn,1,1002,0
51,,,0,beady,,,26,0,insdie,1,1142,0
51,0,4.82,3678,panics,#N/A,5,26,0,yards,1,1226,0
