age,bigram_freq,Conc_initial,concreteness,Freq_initial,Group,Initial,diversity,Letters_initial,letters,subject,POS_initial,POS_trailing,Phonemes_initial,Phonemes_trailing,sex,Syll_initial,Syll_trailing,item,W_NW,accuracy,correct,correct_response,dm_source_file,response_time,trans_prob,word_freq,freq_initial
29,,,0,,0,quickly,,,5,5,,,,,1,,,allwo,nw,86.48648649,1,[nonword_response],subject-5.csv,674,0,0,0
29,,,0,,0,tides,,,5,5,,,,,1,,,muave,nw,86.84210526,1,[nonword_response],subject-5.csv,680,0,0,0
29,,,0,,0,rapid,,,6,5,,,,,1,,,sprnig,nw,88.0952381,1,[nonword_response],subject-5.csv,521,0,0,0
29,,,0,,0,canned,,,4,5,,,,,1,,,aggs,nw,88.88888889,1,[nonword_response],subject-5.csv,814,0,0,0
29,,,0,,0,give,,,8,5,,,,,1,,,langugae,nw,89.58333333,1,[nonword_response],subject-5.csv,733,0,0,0
29,,,0,,0,good,,,7,5,,,,,1,,,adavnce,nw,90,1,[nonword_response],subject-5.csv,637,0,0,0
29,,,0,,0,fleet,,,6,5,,,,,1,,,adivce,nw,90.19607843,1,[nonword_response],subject-5.csv,760,0,0,0
29,,,0,,0,have,,,5,5,,,,,1,,,sihgt,nw,90.38461538,1,[nonword_response],subject-5.csv,990,0,0,0
29,,,0,,0,ski,,,8,5,,,,,1,,,aicrraft,nw,90.56603774,1,[nonword_response],subject-5.csv,810,0,0,0
29,,,0,,0,barbed,,,5,5,,,,,1,,,folor,nw,90.74074074,1,[nonword_response],subject-5.csv,781,0,0,0
29,,,0,,0,fifty,,,6,5,,,,,1,,,afarid,nw,90.90909091,1,[nonword_response],subject-5.csv,690,0,0,0
29,,,0,,0,larval,,,4,5,,,,,1,,,ofod,nw,91.52542373,1,[nonword_response],subject-5.csv,471,0,0,0
29,,,0,,0,less,,,5,5,,,,,1,,,fuond,nw,91.93548387,1,[nonword_response],subject-5.csv,641,0,0,0
29,,,0,,0,hostile,,,4,5,,,,,1,,,rnik,nw,92.06349206,1,[nonword_response],subject-5.csv,491,0,0,0
29,,,0,,0,darn,,,6,5,,,,,1,,,agered,nw,92.30769231,1,[nonword_response],subject-5.csv,671,0,0,0
29,,,0,,0,lifer ,,,4,5,,,,,1,,,hgus,nw,92.64705882,1,[nonword_response],subject-5.csv,477,0,0,0
29,,,0,,0,pelvic,,,6,5,,,,,1,,,strete,nw,92.75362319,1,[nonword_response],subject-5.csv,733,0,0,0
29,,,0,,0,recede,,,5,5,,,,,1,,,scoks,nw,92.85714286,1,[nonword_response],subject-5.csv,548,0,0,0
29,,,0,,0,acid,,,5,5,,,,,1,,,adedd,nw,93.15068493,1,[nonword_response],subject-5.csv,764,0,0,0
29,,,0,,0,large,,,4,5,,,,,1,,,wtis,nw,93.33333333,1,[nonword_response],subject-5.csv,638,0,0,0
29,,,0,,0,gimlet,,,6,5,,,,,1,,,coidng,nw,93.42105263,1,[nonword_response],subject-5.csv,761,0,0,0
29,,,0,,0,drubs,,,5,5,,,,,1,,,nugde,nw,93.58974359,1,[nonword_response],subject-5.csv,536,0,0,0
29,,,0,,0,eighth,,,6,5,,,,,1,,,atcion,nw,93.82716049,1,[nonword_response],subject-5.csv,959,0,0,0
29,,,0,,0,people,,,6,5,,,,,1,,,numebr,nw,93.90243902,1,[nonword_response],subject-5.csv,604,0,0,0
29,,,0,,0,berate,,,8,5,,,,,1,,,ivnolved,nw,94.04761905,1,[nonword_response],subject-5.csv,665,0,0,0
29,,,0,,0,funny,,,5,5,,,,,1,,,adlut,nw,94.25287356,1,[nonword_response],subject-5.csv,464,0,0,0
29,,,0,,0,fart,,,6,5,,,,,1,,,ocurse,nw,94.31818182,1,[nonword_response],subject-5.csv,577,0,0,0
29,,,0,,0,way,,,5,5,,,,,1,,,agere,nw,94.44444444,1,[nonword_response],subject-5.csv,939,0,0,0
29,,,0,,0,chilli,,,4,5,,,,,1,,,acll,nw,94.50549451,1,[nonword_response],subject-5.csv,569,0,0,0
29,,,0,,0,your,,,6,5,,,,,1,,,anwser,n,93.87755102,0,[nonword_response],subject-5.csv,447,0,0,0
29,,,0,,0,sweeper,,,4,5,,,,,1,,,gian,n,93.06930693,1,[nonword_response],subject-5.csv,505,0,0,0
29,,,0,,0,blotter,,,5,5,,,,,1,,,sesne,n,93.2038835,1,[nonword_response],subject-5.csv,676,0,0,0
29,,,0,,0,polyp,,,5,5,,,,,1,,,egiht,n,93.33333333,1,[nonword_response],subject-5.csv,366,0,0,0
29,,,0,,0,inunct,,,4,5,,,,,1,,,rdue,n,93.39622642,1,[nonword_response],subject-5.csv,419,0,0,0
29,,,0,,0,effable,,,6,5,,,,,1,,,chesee,n,93.51851852,1,[nonword_response],subject-5.csv,534,0,0,0
29,,,0,,0,that,,,5,5,,,,,1,,,palce,n,93.69369369,1,[nonword_response],subject-5.csv,598,0,0,0
29,,,0,,0,behave ,,,4,5,,,,,1,,,suop,n,93.75,1,[nonword_response],subject-5.csv,530,0,0,0
29,,,0,,0,would,,,6,5,,,,,1,,,appaer,n,93.85964912,1,[nonword_response],subject-5.csv,512,0,0,0
29,,,0,,0,hodiernal ,,,6,5,,,,,1,,,aronud,n,93.91304348,1,[nonword_response],subject-5.csv,479,0,0,0
29,,,0,,0,miaow,,,5,5,,,,,1,,,semll,n,93.96551724,1,[nonword_response],subject-5.csv,686,0,0,0
29,,,0,,0,revolve,,,4,5,,,,,1,,,lakc,n,94.06779661,1,[nonword_response],subject-5.csv,559,0,0,0
29,,,0,,0,abaya,,,4,5,,,,,1,,,pian,n,94.11764706,1,[nonword_response],subject-5.csv,492,0,0,0
29,,,0,,0,downright,,,6,5,,,,,1,,,nealry,n,94.16666667,1,[nonword_response],subject-5.csv,699,0,0,0
29,,,0,,0,even,,,5,5,,,,,1,,,aomng,n,94.21487603,1,[nonword_response],subject-5.csv,612,0,0,0
29,,,0,,0,musty,,,7,5,,,,,1,,,mahcine,n,94.4,1,[nonword_response],subject-5.csv,519,0,0,0
29,,,0,,0,septic,,,4,5,,,,,1,,,ekep,n,94.44444444,1,[nonword_response],subject-5.csv,454,0,0,0
29,,,0,,0,certain,,,6,5,,,,,1,,,amuont,n,94.53125,1,[nonword_response],subject-5.csv,525,0,0,0
29,,,0,,0,curd,,,7,5,,,,,1,,,failrue,n,94.65648855,1,[nonword_response],subject-5.csv,497,0,0,0
29,,,0,,0,glabrous,,,4,5,,,,,1,,,eeys,n,94.6969697,1,[nonword_response],subject-5.csv,466,0,0,0
29,,,0,,0,cell,,,6,5,,,,,1,,,swtich,n,94.73684211,1,[nonword_response],subject-5.csv,594,0,0,0
29,,,0,,0,cadged,,,4,5,,,,,1,,,takn,n,94.7761194,1,[nonword_response],subject-5.csv,383,0,0,0
29,,,0,,0,with,,,6,5,,,,,1,,,nubmer,n,94.85294118,1,[nonword_response],subject-5.csv,436,0,0,0
29,,,0,,0,canorous,,,6,5,,,,,1,,,corenr,n,94.89051095,1,[nonword_response],subject-5.csv,407,0,0,0
29,,,0,,0,lentil,,,5,5,,,,,1,,,alnoe,n,94.92753623,1,[nonword_response],subject-5.csv,570,0,0,0
29,,,0,,0,volt,,,7,5,,,,,1,,,deifned,n,94.96402878,1,[nonword_response],subject-5.csv,456,0,0,0
29,,,0,,0,first,,,6,5,,,,,1,,,anunal,n,95.20547945,1,[nonword_response],subject-5.csv,622,0,0,0
29,,,0,,0,shitty,,,4,5,,,,,1,,,durm,n,95.27027027,1,[nonword_response],subject-5.csv,975,0,0,0
29,,,0,,0,strict,,,8,5,,,,,1,,,campiagn,n,94.73684211,1,[nonword_response],subject-5.csv,774,0,0,0
29,,,0,,0,this,,,7,5,,,,,1,,,anicent,n,94.77124183,1,[nonword_response],subject-5.csv,1068,0,0,0
29,,,0,,0,will,,,6,5,,,,,1,,,appael,n,94.83870968,1,[nonword_response],subject-5.csv,705,0,0,0
29,,,0,,0,snare,,,6,5,,,,,1,,,ahppen,n,94.87179487,1,[nonword_response],subject-5.csv,457,0,0,0
29,,,0,,0,research,,,5,5,,,,,1,,,alnog,n,94.9044586,1,[nonword_response],subject-5.csv,648,0,0,0
29,,,0,,0,fipple,,,6,5,,,,,1,,,ssytem,n,94.93670886,1,[nonword_response],subject-5.csv,386,0,0,0
29,,,0,,0,panics,,,5,5,,,,,1,,,gruop,n,95.0310559,1,[nonword_response],subject-5.csv,430,0,0,0
29,,,0,,0,shady,,,4,5,,,,,1,,,depe,n,95.0617284,1,[nonword_response],subject-5.csv,432,0,0,0
29,,,0,,0,benthos,,,4,5,,,,,1,,,letf,n,95.09202454,1,[nonword_response],subject-5.csv,641,0,0,0
29,,,0,,0,plate,,,4,5,,,,,1,,,cgae,n,95.15151515,1,[nonword_response],subject-5.csv,502,0,0,0
29,,,0,,0,deedy,,,5,5,,,,,1,,,meetr,n,95.26627219,1,[nonword_response],subject-5.csv,509,0,0,0
29,,,0,,0,loony,,,6,5,,,,,1,,,numebr,n,95.29411765,1,[nonword_response],subject-5.csv,493,0,0,0
29,,,0,,0,should,,,4,5,,,,,1,,,baer,n,95.40229885,1,[nonword_response],subject-5.csv,473,0,0,0
29,,,0,,0,they,,,4,5,,,,,1,,,baet,n,95.45454545,1,[nonword_response],subject-5.csv,585,0,0,0
29,,,0,,0,gilded,,,6,5,,,,,1,,,objetc,n,95.48022599,1,[nonword_response],subject-5.csv,547,0,0,0
29,,,0,,0,beady,,,6,5,,,,,1,,,insdie,n,95.50561798,1,[nonword_response],subject-5.csv,561,0,0,0
29,,,0,,0,little,,,4,5,,,,,1,,,bbay,n,95.5801105,1,[nonword_response],subject-5.csv,475,0,0,0
29,,,0,,0,spent,,,5,5,,,,,1,,,godos,nw,95.76719577,1,[nonword_response],subject-5.csv,439,0,0,0
29,,,0,,0,carat,,,5,5,,,,,1,,,gruop,nw,95.81151832,1,[nonword_response],subject-5.csv,586,0,0,0
29,,,0,,0,cadence,,,5,5,,,,,1,,,nihgt,nw,95.83333333,1,[nonword_response],subject-5.csv,455,0,0,0
29,,,0,,0,crusty,,,4,5,,,,,1,,,haed,nw,95.85492228,1,[nonword_response],subject-5.csv,488,0,0,0
29,,,0,,0,research,,,6,5,,,,,1,,,swtich,nw,95.45454545,1,[nonword_response],subject-5.csv,584,0,0,0
29,,,0,,0,worldly,,,5,5,,,,,1,,,piont,nw,95.47738693,1,[nonword_response],subject-5.csv,643,0,0,0
29,,,0,,0,whacking,,,4,5,,,,,1,,,pnoy,nw,95.54455446,1,[nonword_response],subject-5.csv,419,0,0,0
29,,,0,,0,about,,,4,5,,,,,1,,,nsoe,nw,95.56650246,1,[nonword_response],subject-5.csv,502,0,0,0
29,,,0,,0,clearly,,,5,5,,,,,1,,,graet,nw,95.65217391,1,[nonword_response],subject-5.csv,589,0,0,0
29,,,0,,0,dimmer,,,6,5,,,,,1,,,digets,nw,95.215311,0,[nonword_response],subject-5.csv,902,0,0,0
29,,,0,,0,common,,,6,5,,,,,1,,,gruond,nw,95.26066351,1,[nonword_response],subject-5.csv,518,0,0,0
29,,,0,,0,labarum,,,4,5,,,,,1,,,arae,nw,95.30516432,1,[nonword_response],subject-5.csv,646,0,0,0
29,,,0,,0,runny,,,6,5,,,,,1,,,scorll,nw,95.34883721,1,[nonword_response],subject-5.csv,715,0,0,0
29,,,0,,0,solander,,,4,5,,,,,1,,,darw,nw,95.39170507,1,[nonword_response],subject-5.csv,801,0,0,0
29,,,0,,0,sinker,,,4,5,,,,,1,,,haet,nw,95.43378995,1,[nonword_response],subject-5.csv,604,0,0,0
29,,,0,,0,very,,,5,5,,,,,1,,,braed,nw,95.4954955,1,[nonword_response],subject-5.csv,599,0,0,0
29,,,0,,0,logomachy,,,4,5,,,,,1,,,soto,nw,95.53571429,1,[nonword_response],subject-5.csv,510,0,0,0
29,,,0,,0,jumentous,,,4,5,,,,,1,,,tiol,nw,95.55555556,1,[nonword_response],subject-5.csv,511,0,0,0
29,,,0,,0,ghostly,,,4,5,,,,,1,,,lmip,nw,95.63318777,1,[nonword_response],subject-5.csv,481,0,0,0
29,,,0,,0,ratite,,,5,5,,,,,1,,,cirsp,nw,95.67099567,1,[nonword_response],subject-5.csv,559,0,0,0
29,,,0,,0,thurifer,,,4,5,,,,,1,,,blie,nw,95.68965517,1,[nonword_response],subject-5.csv,845,0,0,0
29,,,0,,0,nacarat,,,5,5,,,,,1,,,salst,nw,95.70815451,1,[nonword_response],subject-5.csv,653,0,0,0
29,,,0,,0,crotch,,,6,5,,,,,1,,,sewnig,nw,95.79831933,1,[nonword_response],subject-5.csv,665,0,0,0
29,,,0,,0,living,,,4,5,,,,,1,,,clel,nw,95.81589958,1,[nonword_response],subject-5.csv,564,0,0,0
29,,,0,,0,panurgic,,,4,5,,,,,1,,,satb,nw,95.85062241,1,[nonword_response],subject-5.csv,477,0,0,0
29,,,0,,0,will,,,5,5,,,,,1,,,pltae,nw,95.8677686,1,[nonword_response],subject-5.csv,910,0,0,0
29,,,0,,0,support,,,4,5,,,,,1,,,frie,nw,95.90163934,1,[nonword_response],subject-5.csv,633,0,0,0
29,,,0,,0,hallowed,,,4,5,,,,,1,,,agll,nw,95.91836735,1,[nonword_response],subject-5.csv,563,0,0,0
29,,,0,,0,marbled,,,4,5,,,,,1,,,tcuk,nw,95.951417,1,[nonword_response],subject-5.csv,475,0,0,0
29,,,0,,0,screwy,,,4,5,,,,,1,,,kist,nw,95.98393574,1,[nonword_response],subject-5.csv,655,0,0,0
29,,,0,,0,omophagy,,,4,5,,,,,1,,,sihg,nw,96.01593626,1,[nonword_response],subject-5.csv,441,0,0,0
29,,,0,,0,just,,,6,5,,,,,1,,,deisgn,nw,96.03174603,1,[nonword_response],subject-5.csv,715,0,0,0
29,,,0,,0,from,,,4,5,,,,,1,,,godl,nw,96.07843137,1,[nonword_response],subject-5.csv,560,0,0,0
29,,,0,,0,lagging,,,5,5,,,,,1,,,yrads,nw,96.09375,1,[nonword_response],subject-5.csv,567,0,0,0
29,,,0,,0,uniped,,,4,5,,,,,1,,,dsah,nw,96.10894942,1,[nonword_response],subject-5.csv,437,0,0,0
29,,,0,,0,wanker,,,4,5,,,,,1,,,aawy,nw,96.16858238,1,[nonword_response],subject-5.csv,476,0,0,0
29,,,0,,0,must,,,6,5,,,,,1,,,efefct,nw,96.18320611,1,[nonword_response],subject-5.csv,525,0,0,0
29,,,0,,0,could,,,4,5,,,,,1,,,culb,nw,96.21212121,1,[nonword_response],subject-5.csv,493,0,0,0
29,,,0,,0,zoolatry,,,8,5,,,,,1,,,buisness,nw,95.8490566,0,[nonword_response],subject-5.csv,430,0,0,0
29,,,0,,0,sickle,,,5,5,,,,,1,,,sttae,nw,95.86466165,1,[nonword_response],subject-5.csv,383,0,0,0
29,,,0,,0,musket,,,4,5,,,,,1,,,leis,nw,95.88014981,1,[nonword_response],subject-5.csv,516,0,0,0
29,,,0,,0,heart,,,6,5,,,,,1,,,behnid,nw,95.92592593,1,[nonword_response],subject-5.csv,662,0,0,0
29,,,0,,0,croquet,,,3,5,,,,,1,,,pbu,nw,95.94095941,1,[nonword_response],subject-5.csv,464,0,0,0
29,,,0,,0,martlet,,,5,5,,,,,1,,,perss,nw,95.97069597,1,[nonword_response],subject-5.csv,540,0,0,0
29,,,0,,0,total,,,6,5,,,,,1,,,figrue,nw,95.98540146,1,[nonword_response],subject-5.csv,600,0,0,0
30,0,4.64,0,2.13,3,slug,3,4,4,6,Noun,Verb,,,1,1,1,gags,w,45.74468085,1,[word_response],subject-6.csv,979,0,89,213
30,,,0,,0,hoax,,,5,6,,,,,1,,,laeyr,nw,85.71428571,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,building,,,5,6,,,,,1,,,abvoe,nw,75,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,inner,,,4,6,,,,,1,,,ctiy,nw,66.66666667,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,wide,,,5,6,,,,,1,,,ragne,nw,63.63636364,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,always,,,6,6,,,,,1,,,steret,nw,61.53846154,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,date,,,5,6,,,,,1,,,awrad,nw,64.70588235,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,really,,,4,6,,,,,1,,,rian,nw,61.11111111,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,stippled ,,,4,6,,,,,1,,,fcae,nw,57.89473684,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,slug,,,6,6,,,,,1,,,acecss,nw,60.86956522,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,rethinks,,,6,6,,,,,1,,,acecpt,nw,58.33333333,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,armed,,,6,6,,,,,1,,,focres,nw,57.69230769,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,systems,,,6,6,,,,,1,,,acutal,nw,55.17241379,0,[nonword_response],subject-6.csv,2336,0,0,0
30,,,0,,0,local,,,8,6,,,,,1,,,chidlren,nw,54.83870968,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,rustic,,,5,6,,,,,1,,,thnig,nw,53.125,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,case,,,5,6,,,,,1,,,unoin,nw,50,0,[nonword_response],subject-6.csv,3001,0,0,0
30,,,0,,0,many,,,4,6,,,,,1,,,dnoe,nw,53.65853659,0,[nonword_response],subject-6.csv,3001,0,0,0
30,,,0,,0,bloody,,,4,6,,,,,1,,,hlel,nw,52.38095238,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,before,,,6,6,,,,,1,,,grwoth,nw,53.33333333,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,last,,,5,6,,,,,1,,,nihgt,nw,52.17391304,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,shot,,,4,6,,,,,1,,,daed,nw,51.02040816,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,enforced,,,4,6,,,,,1,,,fvie,nw,50,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,award,,,5,6,,,,,1,,,tilte,nw,50.94339623,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,make,,,4,6,,,,,1,,,srue,nw,50.90909091,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,gunboat,,,7,6,,,,,1,,,absnece,nw,50,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,interest,,,4,6,,,,,1,,,aicd,nw,49.12280702,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,oaken,,,4,6,,,,,1,,,fiar,nw,48.33333333,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,cash,,,4,6,,,,,1,,,folw,nw,50,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,index,,,6,6,,,,,1,,,clsoed,nw,49.23076923,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,trillion,,,7,6,,,,,1,,,accuont,nw,50,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,markup,,,4,6,,,,,1,,,wrie,nw,49.27536232,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,credit,,,4,6,,,,,1,,,crad,nw,48.57142857,0,[nonword_response],subject-6.csv,3001,0,0,0
30,,,0,,0,cycle,,,4,6,,,,,1,,,fnud,nw,47.22222222,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,puck,,,5,6,,,,,1,,,tiems,nw,47.2972973,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,winds,,,6,6,,,,,1,,,acitve,nw,47.36842105,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,geese,,,5,6,,,,,1,,,stlye,nw,46.75324675,0,[nonword_response],subject-6.csv,3001,0,0,0
30,,,0,,0,other,,,4,6,,,,,1,,,hnad,nw,46.15384615,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,briskly,,,4,6,,,,,1,,,albe,nw,45.56962025,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,vexes,,,8,6,,,,,1,,,lanugage,nw,45,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,time,,,4,6,,,,,1,,,amry,nw,44.44444444,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,second,,,4,6,,,,,1,,,hlaf,nw,43.90243902,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,daily,,,4,6,,,,,1,,,psot,nw,44.04761905,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,craggy,,,5,6,,,,,1,,,watse,nw,45.45454545,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,slush,,,8,6,,,,,1,,,pratcice,nw,44.94382022,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,faith,,,6,6,,,,,1,,,acorss,nw,44.44444444,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,abase,,,4,6,,,,,1,,,clal,nw,44.56521739,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,fart,,,6,6,,,,,1,,,ocurse,nw,46.93877551,1,[nonword_response],subject-6.csv,2058,0,0,0
30,,,0,,0,toxic,,,4,6,,,,,1,,,tset,nw,48,1,[nonword_response],subject-6.csv,801,0,0,0
30,,,0,,0,larval,,,4,6,,,,,1,,,ofod,nw,49.51456311,1,[nonword_response],subject-6.csv,782,0,0,0
30,,,0,,0,lifer ,,,4,6,,,,,1,,,hgus,nw,49.52380952,1,[nonword_response],subject-6.csv,943,0,0,0
30,,,0,,0,canned,,,4,6,,,,,1,,,aggs,nw,49.05660377,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,pelvic,,,6,6,,,,,1,,,strete,nw,49.53271028,1,[nonword_response],subject-6.csv,152,0,0,0
30,,,0,,0,darn,,,6,6,,,,,1,,,agered,nw,50.4587156,1,[nonword_response],subject-6.csv,1815,0,0,0
30,,,0,,0,acid,,,5,6,,,,,1,,,adedd,nw,50.90909091,1,[nonword_response],subject-6.csv,1171,0,0,0
30,,,0,,0,reaches,,,6,6,,,,,1,,,timesr,nw,53.04347826,1,[nonword_response],subject-6.csv,1417,0,0,0
30,,,0,,0,bile,,,4,6,,,,,1,,,ptah,nw,53.84615385,1,[nonword_response],subject-6.csv,825,0,0,0
30,,,0,,0,chow,,,5,6,,,,,1,,,trdae,nw,55.28455285,1,[nonword_response],subject-6.csv,930,0,0,0
30,,,0,,0,barbed,,,5,6,,,,,1,,,folor,nw,55.64516129,1,[nonword_response],subject-6.csv,864,0,0,0
30,,,0,,0,give,,,8,6,,,,,1,,,langugae,nw,56.34920635,1,[nonword_response],subject-6.csv,2671,0,0,0
30,,,0,,0,ski,,,8,6,,,,,1,,,aicrraft,nw,56.69291339,1,[nonword_response],subject-6.csv,1127,0,0,0
30,,,0,,0,want,,,5,6,,,,,1,,,scayl,nw,57.03125,1,[nonword_response],subject-6.csv,1054,0,0,0
30,,,0,,0,rugby,,,5,6,,,,,1,,,stgae,nw,57.69230769,1,[nonword_response],subject-6.csv,1019,0,0,0
30,,,0,,0,berate,,,8,6,,,,,1,,,ivnolved,nw,58.64661654,1,[nonword_response],subject-6.csv,935,0,0,0
30,,,0,,0,snuffles,,,5,6,,,,,1,,,moedl,nw,58.95522388,1,[nonword_response],subject-6.csv,1010,0,0,0
30,,,0,,0,have,,,5,6,,,,,1,,,sihgt,nw,59.55882353,1,[nonword_response],subject-6.csv,729,0,0,0
30,,,0,,0,oval,,,7,6,,,,,1,,,hispter,nw,60.14492754,1,[nonword_response],subject-6.csv,1738,0,0,0
30,,,0,,0,glide,,,5,6,,,,,1,,,dorop,nw,60.71428571,1,[nonword_response],subject-6.csv,1117,0,0,0
30,,,0,,0,people,,,6,6,,,,,1,,,numebr,nw,62.32876712,1,[nonword_response],subject-6.csv,2717,0,0,0
30,,,0,,0,drubs,,,5,6,,,,,1,,,nugde,nw,61.9047619,0,[nonword_response],subject-6.csv,917,0,0,0
30,,,0,,0,ozone,,,7,6,,,,,1,,,acheive,nw,61.74496644,0,[nonword_response],subject-6.csv,929,0,0,0
30,,,0,,0,way,,,5,6,,,,,1,,,agere,nw,62,1,[nonword_response],subject-6.csv,784,0,0,0
30,,,0,,0,secret,,,5,6,,,,,1,,,whsoe,nw,62.25165563,1,[nonword_response],subject-6.csv,1413,0,0,0
30,,,0,,0,less,,,5,6,,,,,1,,,fuond,nw,62.74509804,1,[nonword_response],subject-6.csv,787,0,0,0
30,,,0,,0,quickly,,,5,6,,,,,1,,,allwo,nw,62.98701299,1,[nonword_response],subject-6.csv,839,0,0,0
30,,,0,,0,coiled,,,5,6,,,,,1,,,shrot,nw,63.22580645,1,[nonword_response],subject-6.csv,729,0,0,0
30,,,0,,0,recede,,,5,6,,,,,1,,,scoks,nw,63.92405063,1,[nonword_response],subject-6.csv,728,0,0,0
30,,,0,,0,their,,,4,6,,,,,1,,,fodo,nw,64.1509434,1,[nonword_response],subject-6.csv,799,0,0,0
30,,,0,,0,hostile,,,4,6,,,,,1,,,rnik,nw,64.59627329,1,[nonword_response],subject-6.csv,789,0,0,0
30,,,0,,0,chilli,,,4,6,,,,,1,,,acll,nw,64.81481481,1,[nonword_response],subject-6.csv,826,0,0,0
30,,,0,,0,gimlet,,,6,6,,,,,1,,,coidng,nw,65.24390244,1,[nonword_response],subject-6.csv,738,0,0,0
30,,,0,,0,meet,,,4,6,,,,,1,,,ogne,nw,65.6626506,1,[nonword_response],subject-6.csv,777,0,0,0
30,,,0,,0,large,,,4,6,,,,,1,,,wtis,nw,66.07142857,1,[nonword_response],subject-6.csv,653,0,0,0
30,,,0,,0,good,,,7,6,,,,,1,,,adavnce,nw,65.68047337,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,fifty,,,6,6,,,,,1,,,afarid,nw,65.88235294,1,[nonword_response],subject-6.csv,991,0,0,0
30,,,0,,0,recent,,,7,6,,,,,1,,,adrdess,nw,66.47398844,1,[nonword_response],subject-6.csv,916,0,0,0
30,,,0,,0,tides,,,5,6,,,,,1,,,muave,nw,65.71428571,0,[nonword_response],subject-6.csv,2920,0,0,0
30,,,0,,0,rapid,,,6,6,,,,,1,,,sprnig,nw,65.90909091,1,[nonword_response],subject-6.csv,823,0,0,0
30,,,0,,0,eighth,,,6,6,,,,,1,,,atcion,nw,66.29213483,1,[nonword_response],subject-6.csv,1392,0,0,0
30,,,0,,0,funny,,,5,6,,,,,1,,,adlut,nw,66.48044693,1,[nonword_response],subject-6.csv,1419,0,0,0
30,,,0,,0,fleet,,,6,6,,,,,1,,,adivce,nw,67.03296703,1,[nonword_response],subject-6.csv,1010,0,0,0
30,,,0,,0,year,,,7,6,,,,,1,,,hunderd,nw,66.66666667,0,[nonword_response],subject-6.csv,3000,0,0,0
30,,,0,,0,even,,,5,6,,,,,1,,,aomng,n,67.37967914,1,[nonword_response],subject-6.csv,2823,0,0,0
30,,,0,,0,that,,,5,6,,,,,1,,,palce,n,67.72486772,1,[nonword_response],subject-6.csv,736,0,0,0
30,,,0,,0,inunct,,,4,6,,,,,1,,,rdue,n,68.68686869,1,[nonword_response],subject-6.csv,845,0,0,0
30,,,0,,0,beady,,,6,6,,,,,1,,,insdie,n,68.84422111,1,[nonword_response],subject-6.csv,1006,0,0,0
30,,,0,,0,behave ,,,4,6,,,,,1,,,suop,n,68.65671642,1,[nonword_response],subject-6.csv,784,0,0,0
30,,,0,,0,this,,,7,6,,,,,1,,,anicent,n,68.4729064,0,[nonword_response],subject-6.csv,1946,0,0,0
