age,bigram_frequency,concreteness,correct,diversity,word_freq,initial,letters,response_time,sex,subject,item,trans_prob
20,11,2.74,1,109,15429,extra,6,633,0,13,amount,0.00199078
21,11,2.74,1,109,15429,extra,6,633,1,16,amount,0.00199078
22,0,2.46,1,0,27467,elixir,3,633,0,17,act,0
21,10,2.74,1,8,15429,finite,6,633,1,18,amount,0.025316456
20,,,1,,,lion,5,633,1,19,alogg,0
21,,,1,,,table,6,633,0,2,amonte,0
21,51,3.48,1,2,1637,wartime,6,633,1,22,allies,0.048710602
19,13,1.77,1,1,197116,brag,5,633,0,23,about,0.351351351
19,16,4.11,1,2,19076,ambient,3,633,1,26,air,0.0778
22,,,1,,,recent,5,633,1,28,aived,0
20,10,4.4,1,252,5078,large,5,633,1,30,adult,0.000444168
22,,,1,,,manage,4,633,0,31,acth,0.016881827
19,13,1.45,1,21,2220,purely,8,633,0,5,abstract,0.004290172
19,10,3.08,1,9,15891,graphic,7,633,1,9,account,0.018656716
20,,,1,,,output,5,634,0,13,anths,0
22,25,2.86,1,155,22099,common,6,634,0,17,action,0.000712368
21,12,4.4,1,15,5078,mature,5,634,1,18,adult,0.006774362
21,,,1,,,march,6,634,1,22,ancsed,0
20,10,3.08,1,9,15891,graphic,7,634,0,4,account,0.018656716
19,51,3.48,1,2,1637,wartime,6,634,1,9,allies,0.048710602
20,17,3,1,196,8238,four,3,635,0,13,add,0.000303523
21,,,1,,,coding,4,635,1,15,ance,0
21,14,2.27,1,295,262447,big,3,635,1,20,all,0.00121179
19,13,2.71,1,597,3597,who,5,635,1,24,abuse,0.000174
22,,,1,,,course,7,635,1,28,aughthe,0
22,,,1,,,speech,4,635,1,28,atru,0
20,22,2.71,1,7,3597,racial,5,635,1,6,abuse,0.01875
20,,,1,,,socks,4,636,1,1,almn,0
20,13,3.97,1,26,966,climb,6,636,0,13,aboard,0.004906334
20,15,3.07,1,4,25203,stumble,6,636,0,13,across,0.066037736
22,,,1,,,yearly,4,636,0,17,aoll,0
21,10,4.4,1,252,5078,large,5,636,1,18,adult,0.000444168
21,0,4.4,1,0,5078,saccade,5,636,0,2,adult,0
22,0,2,1,0,56231,hoary,5,636,1,21,again,0
19,37,3,1,19,8238,pan,3,636,1,26,add,0.085470085
19,,,1,,,saved,6,636,1,26,ashrim,0
19,,,1,,,form,6,636,1,27,arnths,0
19,10,2.12,1,1,117138,seeker,5,636,1,3,after,0.126582278
19,13,1.45,1,21,2220,purely,8,637,0,11,abstract,0.004290172
22,10,2.12,1,1,117138,seeker,5,637,1,12,after,0.126582278
22,0,3.07,1,0,25203,assemblage,6,637,1,12,across,0
20,,,1,,,market,5,637,0,13,awhus,0
21,16,4.11,1,2,19076,ambient,3,637,1,14,air,0.0778
21,,,1,,,please,5,637,1,16,alned,0
21,,,1,,,picture,6,637,0,2,anuque,0
19,10,3.48,1,103,1637,natural,6,637,0,23,allies,0.015857492
19,,,1,,,forward,6,637,1,24,arthed,0
22,17,3,1,196,8238,four,3,637,1,28,add,0.000303523
20,,,1,,,involved,5,637,0,32,arned,0
20,59,2.86,1,102,21857,modern,3,637,1,6,age,0.000758725
20,,,1,,,lead,5,637,1,6,aized,0
20,,,1,,,account,3,637,0,7,ank,0
20,0,2.86,1,0,22099,xylophone,6,637,1,8,action,0
20,,,1,,,forward,6,638,1,1,arthed,0
21,26,2.46,1,3,27467,wrongful,3,638,1,10,act,0.07804878
22,51,3.48,1,2,1637,wartime,6,638,1,12,allies,0.048710602
22,,,1,,,month,4,638,1,12,abbs,0.000588755
21,0,3.07,1,0,25203,assemblage,6,638,1,16,across,0
21,,,1,,,mug,6,638,1,16,alched,0
21,,,1,,,tank,6,638,1,18,aruild,0
20,10,2,1,119,56231,green,5,638,1,25,again,0.00177632
19,,,1,,,table,6,638,1,3,amonte,0
20,22,1.8,1,240,56208,white,7,638,0,32,against,0.000814531
20,26,2.46,1,3,27467,wrongful,3,638,1,6,act,0.07804878
20,10,2.74,1,8,15429,finite,6,638,1,8,amount,0.025316456
21,131,2.45,1,289,3304,whole,6,639,1,10,affair,0.000535834
21,13,3.97,1,26,966,climb,6,639,1,10,aboard,0.004906334
21,19,2.71,1,6,10940,wheelchair,6,639,1,10,access,0.017160686
20,0,3.97,1,0,966,comely,6,639,0,13,aboard,0
22,,,1,,,nudge,6,639,0,17,awshed,0
21,0,2,1,0,56231,hoary,5,639,1,18,again,0
21,10,2.12,1,1,117138,seeker,5,639,1,20,after,0.126582278
22,,,1,,,steam,5,639,1,28,amibe,0
19,,,1,,,poor,5,639,1,3,aphth,0
22,,,1,,,table,6,639,0,31,amonte,0
20,10,3.48,1,103,1637,natural,6,639,1,6,allies,0.015857492
21,,,1,,,march,6,640,1,10,ancsed,0
19,,,1,,,recent,5,640,0,11,aived,0
22,16,4.11,1,2,19076,ambient,3,640,1,12,air,0.0778
20,131,2.45,1,289,3304,whole,6,640,0,13,affair,0.000535834
21,,,1,,,forward,6,640,1,15,arthed,0
21,13,1.77,1,1,197116,brag,5,640,1,16,about,0.351351351
22,33,2.72,1,148,3941,working,6,640,1,21,abroad,0.0007179
19,,,1,,,manage,4,640,1,24,acth,0.016881827
19,,,1,,,please,5,640,1,24,alned,0
20,,,1,,,tank,6,640,1,25,aruild,0
19,24,2.86,1,3,21857,bygone,3,640,1,26,age,0.155339806
20,24,2.86,1,3,21857,bygone,3,640,1,29,age,0.155339806
19,43,2.59,1,138,1600,red,5,640,1,3,alert,0.001453488
19,,,1,,,please,5,640,1,3,alned,0
22,,,1,,,knight,5,640,0,31,alide,0
21,,,1,,,yearly,4,641,1,10,aoll,0
22,20,3.33,1,199,25748,face,5,641,0,17,above,0.000343073
21,0,1.57,1,0,1159,nemesis,6,641,1,20,accord,0
19,24,2.86,1,3,21857,bygone,3,641,1,24,age,0.155339806
19,51,3.48,1,2,1637,wartime,6,641,1,27,allies,0.048710602
19,,,1,,,advance,6,641,1,27,ashluk,0
20,0,2.31,1,0,5780,ribbed,7,641,1,29,absence,0
19,25,2.86,1,155,22099,common,6,641,1,3,action,0.000712368
19,10,3.07,1,144,25203,support,6,641,1,3,across,0.00187699
20,,,1,,,sound,6,641,1,30,awphth,0
20,59,2.86,1,102,21857,modern,3,641,0,32,age,0.000758725
20,35,2.38,1,2048,30410,or,4,641,1,6,able,0.0000324
20,17,2,1,7,56231,surfaced,5,642,1,1,again,0.038674033
21,,,1,,,speech,4,642,1,10,atru,0
20,35,2.38,1,2048,30410,or,4,642,0,13,able,0.0000324
21,,,1,,,steam,5,642,1,14,amibe,0
21,,,1,,,forward,6,642,1,18,arthed,0
21,0,3.07,1,0,25203,assemblage,6,642,1,20,across,0
21,,,1,,,tank,6,642,1,20,aruild,0
20,13,3.97,1,26,966,climb,6,642,1,25,aboard,0.004906334
19,,,1,,,ways,6,642,1,26,almbed,0
22,68,1.8,1,1,56208,grudge,7,642,1,28,against,0.352331606
20,,,1,,,picture,6,642,1,29,anuque,0
22,,,1,,,month,4,642,0,31,abbs,0.000588755
19,12,2.12,1,220,117138,black,5,642,0,5,after,0.003132404
20,,,1,,,art,5,642,0,7,ainde,0
20,,,1,,,fire,5,643,1,1,aifes,0
20,21,3.32,1,201,7290,under,6,643,0,13,active,0.004194452
21,,,1,,,bed,8,643,1,14,aughntch,0
21,20,3.33,1,199,25748,face,5,643,1,16,above,0.000343073
21,,,1,,,raw,5,643,1,16,aiced,0
21,336,1.77,1,1743,197116,with,5,643,0,2,about,0.0000261
21,26,2.46,1,3,27467,wrongful,3,643,1,20,act,0.07804878
19,0,2.71,1,0,3597,opulent,5,643,1,24,abuse,0
20,11,2.74,1,109,15429,extra,6,643,1,29,amount,0.00199078
19,59,2.86,1,102,21857,modern,3,643,1,3,age,0.000758725
20,0,2.71,1,0,3597,opulent,5,643,0,32,abuse,0
20,,,1,,,front,5,643,0,32,apths,0
20,,,1,,,time,6,643,0,32,aphlar,0
20,,,1,,,city,5,643,0,4,awtch,0
20,,,1,,,nudge,6,643,1,6,awshed,0
20,0,2.31,1,0,5780,ribbed,7,643,1,8,absence,0
21,10,2.59,1,19,1600,flood,5,644,0,2,alert,0.022222222
21,,,1,,,laminate,5,644,0,2,alemn,0
21,0,4.11,1,0,19076,exclaim,3,644,1,20,air,0
20,,,1,,,march,6,644,1,29,ancsed,0
20,0,3.48,1,0,1637,helix,6,644,0,32,allies,0
20,10,1.45,1,395,2220,these,8,644,1,6,abstract,0.000112
20,21,1.57,1,29,1159,lake,6,644,1,8,accord,0.010085729
20,,,1,,,sheet,5,644,1,8,armth,0
21,35,3.08,1,750,15891,our,7,645,1,10,account,0.000336821
21,0,2.71,1,0,10940,taxes,6,645,1,14,access,0
21,0,3.08,1,0,15891,oaf,7,645,1,16,account,0
21,0,2.74,1,0,15429,chevron,6,645,1,20,amount,0
19,11,4.11,1,122,19076,former,3,645,0,23,air,0.001237259
19,25,2.86,1,155,22099,common,6,645,1,27,action,0.000712368
19,35,3.08,1,750,15891,our,7,645,1,27,account,0.000336821
19,10,3.97,1,259,966,back,6,645,1,3,aboard,0.000489
19,15,2.31,1,6,5780,virtual,7,645,1,3,absence,0.013559322
20,25,2.86,1,155,22099,common,6,645,1,30,action,0.000712368
20,43,2.59,1,138,1600,red,5,645,1,30,alert,0.001453488
20,10,2.59,1,19,1600,flood,5,645,1,30,alert,0.022222222
19,0,2.38,1,0,30410,yonder,4,645,0,5,able,0
20,13,1.45,1,21,2220,purely,8,645,0,7,abstract,0.004290172
20,103,2.73,1,111,10437,offer,6,645,1,8,advice,0.001386001
19,,,1,,,march,6,645,1,9,ancsed,0
20,0,2.73,1,0,10437,ley,6,646,0,13,advice,0
21,10,3.08,1,9,15891,graphic,7,646,0,2,account,0.018656716
21,,,1,,,knight,5,646,1,20,alide,0
19,24,2.86,1,3,21857,bygone,3,646,0,23,age,0.155339806
19,10,2.72,1,11,3941,shipped,6,646,0,23,abroad,0.022099448
19,,,1,,,excel,5,646,0,23,aifed,0
19,10,2,1,119,56231,green,5,646,1,24,again,0.00177632
19,153,2.31,1,1375,5780,their,7,646,1,24,absence,0.0000422
20,,,1,,,steam,5,646,1,29,amibe,0
19,13,2.71,1,597,3597,who,5,646,1,3,abuse,0.000174
19,13,1.45,1,21,2220,purely,8,646,1,3,abstract,0.004290172
19,0,2.74,1,0,15429,chevron,6,646,1,3,amount,0
20,33,2.72,1,148,3941,working,6,646,0,32,abroad,0.0007179
19,103,2.73,1,111,10437,offer,6,646,0,5,advice,0.001386001
20,0,3.07,1,0,25203,assemblage,6,646,1,6,across,0
20,,,1,,,forward,6,646,1,6,arthed,0
20,,,1,,,socks,4,646,0,7,almn,0
20,10,3.48,1,103,1637,natural,6,646,1,8,allies,0.015857492
21,10,3.97,1,259,966,back,6,647,1,10,aboard,0.000489
19,22,2.71,1,7,3597,racial,5,647,0,11,abuse,0.01875
21,0,1.77,1,0,197116,acronym,5,647,1,14,about,0
21,0,3.33,1,0,25748,dissemble,5,647,1,15,above,0
21,0,2.71,1,0,10940,taxes,6,647,1,15,access,0
21,,,1,,,picture,6,647,1,15,anuque,0
22,10,3.08,1,9,15891,graphic,7,647,0,17,account,0.018656716
22,19,2.71,1,6,10940,wheelchair,6,647,0,17,access,0.017160686
21,13,1.45,1,21,2220,purely,8,647,1,18,abstract,0.004290172
21,11,2.73,1,16,10437,cab,6,647,0,2,advice,0.01616031
19,10,3.33,1,2,25748,airspace,5,647,1,24,above,0.117647059
20,0,4.4,1,0,5078,saccade,5,647,1,25,adult,0
22,10,2.12,1,1,117138,seeker,5,647,1,28,after,0.126582278
20,35,2.38,1,2048,30410,or,4,647,1,29,able,0.0000324
19,0,2.31,1,0,5780,ribbed,7,647,0,5,absence,0
20,15,3.07,1,4,25203,stumble,6,647,1,6,across,0.066037736
19,336,1.77,1,1743,197116,with,5,647,1,9,about,0.0000261
20,,,1,,,tank,6,648,1,1,aruild,0
21,0,3.33,1,0,25748,dissemble,5,648,1,18,above,0
19,10,3.08,1,9,15891,graphic,7,648,0,23,account,0.018656716
19,21,3.32,1,201,7290,under,6,648,1,26,active,0.004194452
22,51,3.48,1,2,1637,wartime,6,648,1,28,allies,0.048710602
20,,,1,,,raw,5,648,1,29,aiced,0
22,0,2.45,1,0,3304,sable,6,648,0,31,affair,0
20,131,2.45,1,289,3304,whole,6,648,1,6,affair,0.000535834
20,,,1,,,speech,4,648,0,7,atru,0
20,13,1.45,1,21,2220,purely,8,649,1,1,abstract,0.004290172
22,10,2.74,1,8,15429,finite,6,649,0,17,amount,0.025316456
21,0,1.57,1,0,1159,nemesis,6,649,0,2,accord,0
22,131,2.45,1,289,3304,whole,6,649,1,21,affair,0.000535834
19,131,2.45,1,289,3304,whole,6,649,0,23,affair,0.000535834
20,35,3.08,1,750,15891,our,7,649,1,25,account,0.000336821
20,10,3.33,1,2,25748,airspace,5,649,1,25,above,0.117647059
20,,,1,,,forward,6,649,1,30,arthed,0
20,40,3.32,1,12,7290,chronic,6,649,0,32,active,0.006462985
20,,,1,,,connection,5,649,0,4,aunde,0
20,,,1,,,output,5,649,1,6,anths,0
19,15,3.07,1,4,25203,stumble,6,649,1,9,across,0.066037736
20,,,1,,,coding,4,650,1,1,ance,0
19,0,2.46,1,0,27467,elixir,3,650,0,11,act,0
19,,,1,,,forward,6,650,0,11,arthed,0
22,0,2.27,1,0,262447,warren,3,650,1,12,all,0
21,,,1,,,final,5,650,1,15,ainns,0
21,,,1,,,tank,6,650,1,16,aruild,0
22,10,2,1,119,56231,green,5,650,0,17,again,0.00177632
20,10,3.08,1,9,15891,graphic,7,650,1,19,account,0.018656716
20,,alemn,1,,,laminate,0,650,1,25,,0.010085729
20,,,1,,,city,5,650,1,30,awtch,0
22,11,2.74,1,109,15429,extra,6,650,0,31,amount,0.00199078
22,281,1.52,1,143,2682878,few,3,650,0,31,and,0.001304734
20,0,2.46,1,0,27467,elixir,3,650,0,32,act,0
19,,,1,,,group,4,650,0,5,aizo,0
20,281,1.52,1,143,2682878,few,3,650,1,6,and,0.001304734
21,0,4.4,1,0,5078,saccade,5,651,1,14,adult,0
21,24,2.46,1,342,27467,every,3,651,1,18,act,0.000772355
21,19,2.71,1,6,10940,wheelchair,6,651,0,2,access,0.017160686
19,10,2,1,119,56231,green,5,651,1,27,again,0.00177632
22,,,1,,,sound,6,651,1,28,awphth,0
20,,,1,,,please,5,651,1,30,alned,0
19,0,1.77,1,0,197116,acronym,5,651,0,5,about,0
20,19,2.71,1,6,10940,wheelchair,6,652,1,1,access,0.017160686
21,0,2.71,1,0,10940,taxes,6,652,1,10,access,0
19,22,1.8,1,240,56208,white,7,652,0,11,against,0.000814531
22,59,2.86,1,102,21857,modern,3,652,1,12,age,0.000758725
21,0,2.27,1,0,262447,warren,3,652,1,15,all,0
21,,,1,,,final,5,652,1,16,ainns,0
22,0,3.32,1,0,7290,wicket,6,652,0,31,active,0
20,,,1,,,coding,4,652,1,6,ance,0
20,0,3.97,1,0,966,comely,6,652,0,7,aboard,0
21,,,1,,,final,5,653,1,10,ainns,0
22,,,1,,,involved,5,653,1,12,arned,0
20,21,1.57,1,29,1159,lake,6,653,0,13,accord,0.010085729
20,,,1,,,answer,4,653,0,13,aggs,0
21,,,1,,,bed,8,653,1,16,aughntch,0
20,281,1.52,1,143,2682878,few,3,653,1,19,and,0.001304734
21,0,2.86,1,0,22099,xylophone,6,653,1,20,action,0
19,13,3.97,1,26,966,climb,6,653,0,23,aboard,0.004906334
19,,,1,,,comes,4,653,0,23,alve,0
19,0,2,1,0,56231,hoary,5,653,1,24,again,0
20,0,3.32,1,0,7290,wicket,6,653,1,29,active,0
20,,,1,,,field,5,653,1,30,apsed,0
20,0,1.8,1,0,56208,detritus,7,653,0,32,against,0
20,281,1.52,1,143,2682878,few,3,653,0,4,and,0.001304734
20,,,1,,,course,7,653,0,7,aughthe,0
20,35,2.38,1,2048,30410,or,4,653,1,8,able,0.0000324
20,0,1.52,1,0,2682878,drubs,3,653,1,8,and,0
20,15,2.31,1,6,5780,virtual,7,654,1,1,absence,0.013559322
19,11,4.11,1,122,19076,former,3,654,0,11,air,0.001237259
19,0,2.74,1,0,15429,chevron,6,654,0,11,amount,0
22,0,3.08,1,0,15891,oaf,7,654,1,12,account,0
20,,,1,,,despite,4,654,0,13,ards,0
21,131,2.45,1,289,3304,whole,6,654,1,15,affair,0.000535834
22,10,2.12,1,1,117138,seeker,5,654,1,21,after,0.126582278
21,,,1,,,lion,5,654,1,22,alogg,0
19,131,2.45,1,289,3304,whole,6,654,1,24,affair,0.000535834
20,103,2.73,1,111,10437,offer,6,654,1,25,advice,0.001386001
19,21,1.57,1,29,1159,lake,6,654,1,26,accord,0.010085729
19,10,2.12,1,1,117138,seeker,5,654,1,26,after,0.126582278
19,,,1,,,laminate,5,654,1,27,alemn,0
20,14,2.71,1,787,10940,any,6,654,1,30,access,0.0000886
22,,,1,,,form,6,654,0,31,arnths,0
22,,,1,,,raw,5,654,0,31,aiced,0
20,,,1,,,please,5,654,1,6,alned,0
20,0,2,1,0,56231,hoary,5,654,1,8,again,0
20,0,1.77,1,0,197116,acronym,5,655,0,13,about,0
21,,,1,,,saved,6,655,1,18,ashrim,0
19,0,4.11,1,0,19076,exclaim,3,655,0,23,air,0
19,,,1,,,coding,4,655,0,23,ance,0
20,10,3.48,1,103,1637,natural,6,655,1,25,allies,0.015857492
20,10,2.74,1,8,15429,finite,6,655,1,29,amount,0.025316456
20,,,1,,,girl,5,655,0,4,anzed,0
19,131,2.45,1,289,3304,whole,6,655,0,5,affair,0.000535834
20,,,1,,,field,5,655,1,6,apsed,0
21,12,4.4,1,15,5078,mature,5,656,1,10,adult,0.006774362
19,,,1,,,bed,8,656,0,11,aughntch,0
21,0,1.77,1,0,197116,acronym,5,656,1,15,about,0
21,22,1.8,1,240,56208,white,7,656,1,16,against,0.000814531
21,,,1,,,sound,6,656,1,18,awphth,0
20,25,2.86,1,155,22099,common,6,656,1,19,action,0.000712368
22,0,2.74,1,0,15429,chevron,6,656,1,21,amount,0
19,17,3,1,196,8238,four,3,656,1,24,add,0.000303523
19,16,4.11,1,2,19076,ambient,3,656,1,24,air,0.0778
19,10,2.74,1,8,15429,finite,6,656,1,27,amount,0.025316456
19,0,1.77,1,0,197116,acronym,5,656,1,3,about,0
20,0,2.59,1,0,1600,orate,5,656,1,6,alert,0
20,14,3.14,1,25,4254,eaten,5,656,0,7,alive,0.016528926
20,,,1,,,ways,6,656,0,7,almbed,0
21,37,3,1,19,8238,pan,3,657,1,10,add,0.085470085
20,0,4.4,1,0,5078,saccade,5,657,0,13,adult,0
21,10,3.07,1,144,25203,support,6,657,1,14,across,0.00187699
21,,,1,,,subject,4,657,1,16,arls,0
20,,,1,,,steam,5,657,1,19,amibe,0
21,0,1.8,1,0,56208,detritus,7,657,0,2,against,0
21,0,2.59,1,0,1600,orate,5,657,0,2,alert,0
19,13,2.71,1,597,3597,who,5,657,0,23,abuse,0.000174
19,,,1,,,connection,5,657,1,24,aunde,0
19,24,2.27,1,3,262447,amidst,3,657,1,27,all,0.296370968
19,13,3.97,1,26,966,climb,6,657,1,27,aboard,0.004906334
20,33,2.72,1,148,3941,working,6,657,1,29,abroad,0.0007179
20,14,3.14,1,25,4254,eaten,5,657,1,30,alive,0.016528926
22,,,1,,,despite,4,657,0,31,ards,0
20,,,1,,,ways,6,657,0,32,almbed,0
19,0,3.32,1,0,7290,wicket,6,657,0,5,active,0
20,0,2.59,1,0,1600,orate,5,658,1,1,alert,0
20,10,3.07,1,144,25203,support,6,658,0,13,across,0.00187699
20,10,3.08,1,9,15891,graphic,7,658,0,13,account,0.018656716
21,10,2.12,1,1,117138,seeker,5,658,1,16,after,0.126582278
21,0,2.71,1,0,10940,taxes,6,658,0,2,access,0
21,,,1,,,easy,3,658,1,22,ags,0
19,0,2.27,1,0,262447,warren,3,658,0,23,all,0
20,11,4.11,1,122,19076,former,3,659,0,13,air,0.001237259
20,,,1,,,raw,5,659,0,13,aiced,0
21,35,3.08,1,750,15891,our,7,659,1,15,account,0.000336821
21,35,3.08,1,750,15891,our,7,659,1,18,account,0.000336821
19,281,1.52,1,143,2682878,few,3,659,1,27,and,0.001304734
19,10,1.52,1,1,2682878,acne,3,659,1,3,and,0.0746
22,13,1.77,1,1,197116,brag,5,659,0,31,about,0.351351351
20,,,1,,,ways,6,659,1,6,almbed,0
20,,,1,,,course,7,660,1,1,aughthe,0
22,,,1,,,march,6,660,1,12,ancsed,0
22,0,3.14,1,0,4254,habitat,5,660,0,17,alive,0
21,153,2.31,1,1375,5780,their,7,660,1,20,absence,0.0000422
22,10,3.07,1,144,25203,support,6,660,1,21,across,0.00187699
22,,,1,,,month,4,660,1,21,abbs,0.000588755
19,0,4.11,1,0,19076,exclaim,3,660,1,27,air,0
19,0,2.71,1,0,10940,taxes,6,660,1,27,access,0
22,,,1,,,laminate,5,660,1,28,alemn,0
20,,alemn,1,,,laminate,0,660,1,30,,0.010085729
20,0,2.86,1,0,22099,xylophone,6,660,0,32,action,0
19,35,3.08,1,750,15891,our,7,660,0,5,account,0.000336821
20,,,1,,,subject,4,660,1,8,arls,0
20,,,1,,,time,6,661,1,1,aphlar,0
22,0,4.11,1,0,19076,exclaim,3,661,1,12,air,0
21,,,1,,,project,6,661,1,18,ainged,0
19,,,1,,,comes,4,661,1,27,alve,0
19,,,1,,,yearly,4,661,1,27,aoll,0
22,0,2.74,1,0,15429,chevron,6,661,1,28,amount,0
22,10,4.4,1,252,5078,large,5,661,0,31,adult,0.000444168
22,14,3.14,1,25,4254,eaten,5,661,0,31,alive,0.016528926
19,,,1,,,please,5,661,0,5,alned,0
20,0,3.14,1,0,4254,habitat,5,661,1,8,alive,0
19,103,2.73,1,111,10437,offer,6,661,1,9,advice,0.001386001
20,10,1.45,1,395,2220,these,8,662,0,13,abstract,0.000112
20,43,2.59,1,138,1600,red,5,662,0,13,alert,0.001453488
21,0,3.97,1,0,966,comely,6,662,1,14,aboard,0
21,,,1,,,coding,4,662,1,14,ance,0
21,11,4.11,1,122,19076,former,3,662,1,16,air,0.001237259
21,,,1,,,forward,6,662,1,20,arthed,0
20,24,2.46,1,342,27467,every,3,662,1,25,act,0.000772355
19,,,1,,,comes,4,662,1,26,alve,0
20,43,2.59,1,138,1600,red,5,662,0,4,alert,0.001453488
19,21,3.32,1,201,7290,under,6,662,1,9,active,0.004194452
19,,alemn,1,,,laminate,0,662,1,9,,0.010085729
19,10,3.07,1,144,25203,support,6,663,0,11,across,0.00187699
19,,,1,,,answer,4,663,0,11,aggs,0
22,0,3.32,1,0,7290,wicket,6,663,1,12,active,0
22,,,1,,,steam,5,663,0,17,amibe,0
20,16,4.11,1,2,19076,ambient,3,663,1,25,air,0.0778
19,,,1,,,hugs,4,663,1,26,aths,0
22,10,2,1,119,56231,green,5,663,0,31,again,0.00177632
20,,,1,,,raw,5,663,0,4,aiced,0
20,10,1.52,1,1,2682878,acne,3,663,0,7,and,0.0746
19,,,1,,,fire,5,663,1,9,aifes,0
19,10,2.74,1,8,15429,finite,6,664,0,11,amount,0.025316456
21,10,2.72,1,11,3941,shipped,6,664,1,15,abroad,0.022099448
21,,,1,,,forward,6,664,1,16,arthed,0
22,13,1.45,1,21,2220,purely,8,664,1,21,abstract,0.004290172
21,40,3.32,1,12,7290,chronic,6,664,1,22,active,0.006462985
21,,,1,,,coding,4,664,1,22,ance,0
20,68,1.8,1,1,56208,grudge,7,664,1,30,against,0.352331606
20,33,2.72,1,148,3941,working,6,664,0,4,abroad,0.0007179
19,0,3.97,1,0,966,comely,6,664,0,5,aboard,0
20,,,1,,,market,5,664,0,7,awhus,0
19,19,2.71,1,6,10940,wheelchair,6,664,1,9,access,0.017160686
21,,,1,,,force,6,665,1,15,aished,0
22,20,3.33,1,199,25748,face,5,665,1,21,above,0.000343073
20,10,3.97,1,259,966,back,6,665,1,29,aboard,0.000489
20,37,3,1,19,8238,pan,3,665,1,29,add,0.085470085
20,,,1,,,forward,6,665,1,8,arthed,0
20,33,2.72,1,148,3941,working,6,666,1,1,abroad,0.0007179
20,0,2.31,1,0,5780,ribbed,7,666,0,13,absence,0
20,16,4.11,1,2,19076,ambient,3,666,1,19,air,0.0778
19,,,1,,,final,5,666,0,23,ainns,0
20,17,2,1,7,56231,surfaced,5,666,1,25,again,0.038674033
22,336,1.77,1,1743,197116,with,5,666,1,28,about,0.0000261
20,21,3.32,1,201,7290,under,6,666,1,29,active,0.004194452
20,12,4.4,1,15,5078,mature,5,666,1,29,adult,0.006774362
20,35,3.08,1,750,15891,our,7,666,0,32,account,0.000336821
20,,alemn,1,,,laminate,0,666,0,4,,0.010085729
21,,,1,,,connection,5,667,1,10,aunde,0
19,,,1,,,march,6,667,0,11,ancsed,0
21,,,1,,,fire,5,667,1,14,aifes,0
21,15,3.07,1,4,25203,stumble,6,667,1,15,across,0.066037736
21,,,1,,,manage,4,667,1,15,acth,0.016881827
20,,,1,,,bed,8,667,1,19,aughntch,0
21,10,2.72,1,11,3941,shipped,6,667,0,2,abroad,0.022099448
22,11,2.74,1,109,15429,extra,6,667,1,21,amount,0.00199078
22,,,1,,,picture,6,667,1,21,anuque,0
21,0,2.86,1,0,22099,xylophone,6,667,1,22,action,0
19,,,1,,,market,5,667,0,23,awhus,0
20,14,2.71,1,787,10940,any,6,667,1,25,access,0.0000886
20,21,3.32,1,201,7290,under,6,667,1,25,active,0.004194452
20,,,1,,,hugs,4,667,1,30,aths,0
22,16,4.11,1,2,19076,ambient,3,667,0,31,air,0.0778
20,131,2.45,1,289,3304,whole,6,667,0,32,affair,0.000535834
20,28,2.38,1,19,30410,scarcely,4,667,0,4,able,0.007159905
19,26,2.46,1,3,27467,wrongful,3,667,0,5,act,0.07804878
21,12,4.4,1,15,5078,mature,5,668,1,16,adult,0.006774362
22,37,3,1,19,8238,pan,3,668,0,17,add,0.085470085
21,103,2.73,1,111,10437,offer,6,668,1,18,advice,0.001386001
21,,,1,,,time,6,668,1,18,aphlar,0
22,,,1,,,subject,4,668,1,28,arls,0
20,,,1,,,poor,5,668,1,30,aphth,0
20,12,4.4,1,15,5078,mature,5,668,0,4,adult,0.006774362
20,0,2.71,1,0,10940,taxes,6,668,0,7,access,0
20,0,2.12,1,0,117138,trellis,5,668,1,8,after,0
19,0,2.27,1,0,262447,warren,3,668,1,9,all,0
20,,,1,,,yearly,4,669,1,1,aoll,0
21,15,2.31,1,6,5780,virtual,7,669,1,15,absence,0.013559322
22,,,1,,,easy,3,669,0,17,ags,0
21,0,2.31,1,0,5780,ribbed,7,669,1,18,absence,0
20,,,1,,,speech,4,669,1,19,atru,0
21,14,3.14,1,25,4254,eaten,5,669,0,2,alive,0.016528926
21,,,1,,,account,3,669,0,2,ank,0
21,,,1,,,form,6,669,1,22,arnths,0
19,0,2.12,1,0,117138,trellis,5,669,1,24,after,0
19,0,3.33,1,0,25748,dissemble,5,669,1,26,above,0
20,10,3.48,1,103,1637,natural,6,669,1,29,allies,0.015857492
19,17,3,1,196,8238,four,3,669,1,3,add,0.000303523
20,0,1.57,1,0,1159,nemesis,6,669,1,30,accord,0
20,,,1,,,ways,6,669,0,4,almbed,0
19,10,4.4,1,252,5078,large,5,669,1,9,adult,0.000444168
19,20,3.33,1,199,25748,face,5,669,1,9,above,0.000343073
21,17,2,1,7,56231,surfaced,5,670,1,14,again,0.038674033
22,13,2.71,1,597,3597,who,5,670,0,17,abuse,0.000174
22,13,1.77,1,1,197116,brag,5,670,0,17,about,0.351351351
22,35,3.08,1,750,15891,our,7,670,1,21,account,0.000336821
19,0,3.07,1,0,25203,assemblage,6,670,1,24,across,0
19,0,2.86,1,0,21857,jink,3,670,1,3,age,0
22,,,1,,,girl,5,670,0,31,anzed,0
22,,,1,,,letter,5,670,0,31,ardge,0
